event_id,source_dataset,source_id,event_kind,category,title,summary,datetime_utc,date,countries,target_country,target_name,attacker,weapon,severity,outcome,side,lat,lon,geo_precision,casualties_killed,casualties_injured,interceptions_claimed,source,source_url,classification,content_hash,ingested_at,raw
smap:LUAM-22828141,strikemap_master,LUAM-22828141,strike,,Airstrike on the southern suburbs of Ghobeiri.,Jabal Lubnan,2026-03-11T23:06:00+00:00,2026-03-11,"[""lebanon""]",lebanon,Jabal Lubnan,israel,,,,israel,33.85782,35.50489,point,,,1,liveuamap,https://twitter.com/ajabreaking/status/2031869430452342971,kinetic_confirmed,830a48fb2aa5ccc5,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828141"", ""location"": ""Jabal Lubnan"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T23:06:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Airstrike on the southern suburbs of Ghobeiri."", ""source_url"": ""https://twitter.com/ajabreaking/status/2031869430452342971"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828138,strikemap_master,LUAM-22828138,strike,,An Iraqi security source told Al Jazeera that an airstrike targeted a Popular Mobilization Forces headquarters in Kirkuk.,"Kirkuk,Kirkuk Governorate",2026-03-11T23:00:00+00:00,2026-03-11,"[""iraq""]",iraq,"Kirkuk,Kirkuk Governorate",iran,,,,iran,35.45931,44.34391,point,,,1,liveuamap,https://x.com/AJABreaking/status/2031867781881139516,kinetic_confirmed,7a781b24d27cdbc2,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828138"", ""location"": ""Kirkuk,Kirkuk Governorate"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T23:00:00+00:00"", ""country"": ""iraq"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""An Iraqi security source told Al Jazeera that an airstrike targeted a Popular Mobilization Forces headquarters in Kirkuk."", ""source_url"": ""https://x.com/AJABreaking/status/2031867781881139516"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828134,strikemap_master,LUAM-22828134,explosion,,Iraqi sources: Explosion heard near Kirkuk airport in northern Iraq,"Kirkuk,Kirkuk Governorate",2026-03-11T22:57:00+00:00,2026-03-11,"[""iraq""]",iraq,"Kirkuk,Kirkuk Governorate",unknown,,,,unknown,35.46099,44.33945,point,,,1,liveuamap,https://x.com/Alhadath_Brk/status/2031867124721823874,kinetic_confirmed,5049cf8c9881a683,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828134"", ""location"": ""Kirkuk,Kirkuk Governorate"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:57:00+00:00"", ""country"": ""iraq"", ""event_kind"": ""explosion"", ""side"": ""unknown"", ""title"": ""Iraqi sources: Explosion heard near Kirkuk airport in northern Iraq"", ""source_url"": ""https://x.com/Alhadath_Brk/status/2031867124721823874"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""unknown"", ""attribution_method"": ""original"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828133,strikemap_master,LUAM-22828133,strike,,"Iranian television: US oil tanker targeted near Umm Qasr port in Basra, southern Iraq, by a remote-controlled speedboat",Iraq,2026-03-11T22:56:00+00:00,2026-03-11,"[""saudi""]",saudi,Iraq,iran,,,,iran,29.58963,48.80951,point,,,1,liveuamap,https://x.com/AlarabyTV/status/2031866794894303523,kinetic_confirmed,06008ec46620c1d6,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828133"", ""location"": ""Iraq"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:56:00+00:00"", ""country"": ""saudi"", ""event_kind"": ""strike"", ""side"": ""iran"", ""title"": ""Iranian television: US oil tanker targeted near Umm Qasr port in Basra, southern Iraq, by a remote-controlled speedboat"", ""source_url"": ""https://x.com/AlarabyTV/status/2031866794894303523"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""original"", ""original_side"": ""iran"", ""scrub_version"": ""v1"", ""country_method"": ""coords""}"
smap:LUAM-22828130,strikemap_master,LUAM-22828130,strike,,"Iraqi ports: 31 people rescued, search continues for those missing after attack on two oil tankers","Baghdad, Baghdad Governorate",2026-03-11T22:52:00+00:00,2026-03-11,"[""saudi""]",saudi,"Baghdad, Baghdad Governorate",iran,,,,iran,29.82296,48.58566,point,,,1,liveuamap,https://x.com/AlArabiya_Brk/status/2031865951260496132,kinetic_confirmed,34ee9c8373eedf44,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828130"", ""location"": ""Baghdad, Baghdad Governorate"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:52:00+00:00"", ""country"": ""saudi"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Iraqi ports: 31 people rescued, search continues for those missing after attack on two oil tankers"", ""source_url"": ""https://x.com/AlArabiya_Brk/status/2031865951260496132"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1"", ""country_method"": ""coords""}"
smap:LUAM-22828131,strikemap_master,LUAM-22828131,strike,,"Reuters, citing Iraqi officials: Foreign crew member killed in attack on two fuel tankers","Um Qasr,Basra Governorate",2026-03-11T22:51:00+00:00,2026-03-11,"[""kuwait""]",kuwait,"Um Qasr,Basra Governorate",iran,,,,iran,30.02285,47.92786,point,,,1,liveuamap,https://x.com/AlArabiya_Brk/status/2031865597496119732,kinetic_confirmed,1eaf5b745c539a44,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828131"", ""location"": ""Um Qasr,Basra Governorate"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:51:00+00:00"", ""country"": ""kuwait"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Reuters, citing Iraqi officials: Foreign crew member killed in attack on two fuel tankers"", ""source_url"": ""https://x.com/AlArabiya_Brk/status/2031865597496119732"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828128,strikemap_master,LUAM-22828128,strike,,"The Israeli Air Force has launched a new wave of &quot;extensive&quot; airstrikes in Tehran, the Israeli army announces. The military says the strikes are targeting Iranian regime sites.","Tehran, Tehran Province",2026-03-11T22:47:00+00:00,2026-03-11,"[""iran""]",iran,"Tehran, Tehran Province",israel,,,,israel,35.64604,51.23477,point,,,0,liveuamap,https://t.me/manniefabian/56270,kinetic_report,2674fe56a4f86341,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828128"", ""location"": ""Tehran, Tehran Province"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:47:00+00:00"", ""country"": ""iran"", ""event_kind"": ""strike"", ""side"": ""iran"", ""title"": ""The Israeli Air Force has launched a new wave of &quot;extensive&quot; airstrikes in Tehran, the Israeli army announces. The military says the strikes are targeting Iranian regime sites."", ""source_url"": ""https://t.me/manniefabian/56270"", ""source"": ""liveuamap"", ""classification"": ""kinetic_report"", ""claimed_count"": 0, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""iran"", ""scrub_version"": ""v1"", ""scrub_note"": ""Israeli Air Force announcement of extensive Tehran strikes is a report without counts.""}"
smap:LUAM-22828121,strikemap_master,LUAM-22828121,intercept,,Interceptions in the skies of the central Israel,"Bet Shemesh,Jerusalem District",2026-03-11T22:39:00+00:00,2026-03-11,"[""saudi""]",saudi,"Bet Shemesh,Jerusalem District",israel,,,,israel,31.74005,34.94339,point,,,1,liveuamap,https://x.com/kann_news/status/2031862519845847279,kinetic_confirmed,9902bb260b99fa0d,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828121"", ""location"": ""Bet Shemesh,Jerusalem District"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:39:00+00:00"", ""country"": ""saudi"", ""event_kind"": ""intercept"", ""side"": ""unknown"", ""title"": ""Interceptions in the skies of the central Israel"", ""source_url"": ""https://x.com/kann_news/status/2031862519845847279"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1"", ""country_method"": ""coords""}"
smap:LUAM-22828122,strikemap_master,LUAM-22828122,explosion,,10 blasts reported from Shahriar,"Shahriar, Tehran Province, Iran",2026-03-11T22:39:00+00:00,2026-03-11,"[""iran""]",iran,"Shahriar, Tehran Province, Iran",unknown,,,,unknown,35.64225,51.05785,point,,,1,liveuamap,https://x.com/hey_itsmyturn/status/2031862577995579890,kinetic_confirmed,9ad41d3b74694282,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828122"", ""location"": ""Shahriar, Tehran Province, Iran"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:39:00+00:00"", ""country"": ""iran"", ""event_kind"": ""explosion"", ""side"": ""unknown"", ""title"": ""10 blasts reported from Shahriar"", ""source_url"": ""https://x.com/hey_itsmyturn/status/2031862577995579890"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""unknown"", ""attribution_method"": ""original"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828123,strikemap_master,LUAM-22828123,strike,,Hezbollah: We targeted the Rafael military industries complex north of Haifa with a swarm of attack drones.,Jabal Lubnan,2026-03-11T22:39:00+00:00,2026-03-11,"[""lebanon""]",lebanon,Jabal Lubnan,hezbollah,,,,hezbollah,33.83595,35.49807,point,,,1,liveuamap,https://x.com/ALJADEEDNEWS/status/2031862594185646396,kinetic_confirmed,b44435bc9a01f36f,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828123"", ""location"": ""Jabal Lubnan"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:39:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""hezbollah"", ""title"": ""Hezbollah: We targeted the Rafael military industries complex north of Haifa with a swarm of attack drones."", ""source_url"": ""https://x.com/ALJADEEDNEWS/status/2031862594185646396"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""hezbollah"", ""attribution_method"": ""original"", ""original_side"": ""hezbollah"", ""scrub_version"": ""v1""}"
smap:LUAM-22828129,strikemap_master,LUAM-22828129,strike,,Fire at the residential house in Dubai as result of drone strike,"Dubai, Dubai",2026-03-11T22:36:00+00:00,2026-03-11,"[""uae""]",uae,"Dubai, Dubai",iran,,,,iran,25.20659,55.34989,point,,,1,liveuamap,https://t.me/supernova_plus/49453,kinetic_confirmed,4b221f1d595a1038,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828129"", ""location"": ""Dubai, Dubai"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:36:00+00:00"", ""country"": ""uae"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Fire at the residential house in Dubai as result of drone strike"", ""source_url"": ""https://t.me/supernova_plus/49453"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828120,strikemap_master,LUAM-22828120,intercept,,Israeli military: Missile launches detected from Iran; defense systems are currently working to intercept the threat.,"South District, Israel",2026-03-11T22:33:00+00:00,2026-03-11,"[""saudi""]",saudi,"South District, Israel",israel,,,,israel,31.3691,35.32654,point,,,1,liveuamap,https://x.com/SkyNewsArabia_B/status/2031861174112063923,kinetic_confirmed,a320b0a50c6522bd,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828120"", ""location"": ""South District, Israel"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:33:00+00:00"", ""country"": ""saudi"", ""event_kind"": ""intercept"", ""side"": ""israel"", ""title"": ""Israeli military: Missile launches detected from Iran; defense systems are currently working to intercept the threat."", ""source_url"": ""https://x.com/SkyNewsArabia_B/status/2031861174112063923"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1"", ""country_method"": ""coords""}"
smap:LUAM-22828117,strikemap_master,LUAM-22828117,intercept,,Missiles coming from Iran were intercepted over Tel Aviv.,Center District,2026-03-11T22:31:00+00:00,2026-03-11,"[""saudi""]",saudi,Center District,iran,,,,iran,32.01055,34.88889,point,,,1,liveuamap,https://x.com/SkyNewsArabia_B/status/2031860566185365931,kinetic_confirmed,05bd1114e0a2cc96,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828117"", ""location"": ""Center District"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:31:00+00:00"", ""country"": ""saudi"", ""event_kind"": ""intercept"", ""side"": ""unknown"", ""title"": ""Missiles coming from Iran were intercepted over Tel Aviv."", ""source_url"": ""https://x.com/SkyNewsArabia_B/status/2031860566185365931"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1"", ""country_method"": ""coords""}"
smap:LUAM-22828119,strikemap_master,LUAM-22828119,intercept,,Saudi Ministry of Defense: Drone intercepted and destroyed in the Eastern Province,Eastern Province Saudi Arabia,2026-03-11T22:31:00+00:00,2026-03-11,"[""saudi""]",saudi,Eastern Province Saudi Arabia,iran,,,,iran,26.32091,49.94111,point,,,1,liveuamap,https://x.com/SkyNewsArabia_B/status/2031860706178711930,kinetic_confirmed,c4ad4c629128aed5,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828119"", ""location"": ""Eastern Province Saudi Arabia"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:31:00+00:00"", ""country"": ""saudi"", ""event_kind"": ""intercept"", ""side"": ""unknown"", ""title"": ""Saudi Ministry of Defense: Drone intercepted and destroyed in the Eastern Province"", ""source_url"": ""https://x.com/SkyNewsArabia_B/status/2031860706178711930"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1"", ""country_method"": ""coords""}"
smap:LUAM-22828114,strikemap_master,LUAM-22828114,intercept,,Kuwaiti Army: Air defenses are currently intercepting missile and drone attacks,Kuwait,2026-03-11T22:23:00+00:00,2026-03-11,"[""kuwait""]",kuwait,Kuwait,kuwait,,,,kuwait,28.88717,48.15285,point,,,1,liveuamap,https://twitter.com/lbci_news/status/2031858583353078091,kinetic_confirmed,2452ab6cb4679047,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828114"", ""location"": ""Kuwait"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:23:00+00:00"", ""country"": ""kuwait"", ""event_kind"": ""intercept"", ""side"": ""unknown"", ""title"": ""Kuwaiti Army: Air defenses are currently intercepting missile and drone attacks"", ""source_url"": ""https://twitter.com/lbci_news/status/2031858583353078091"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""kuwait"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828112,strikemap_master,LUAM-22828112,strike,,"Taleghan 2 has been attacked, likely destroyed internally. Three holes can be seen in the soil covering its roof. More to follow, including more images and analysis. Courtesy of image: @vantortech","Tehran Province, Iran",2026-03-11T22:01:00+00:00,2026-03-11,"[""iran""]",iran,"Tehran Province, Iran",us_israel,,,,us_israel,35.50751,51.7759,point,,,1,liveuamap,https://x.com/DAVIDHALBRIGHT1/status/2031853069047038119,kinetic_confirmed,836cc2d78d61aff8,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828112"", ""location"": ""Tehran Province, Iran"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T22:01:00+00:00"", ""country"": ""iran"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Taleghan 2 has been attacked, likely destroyed internally. Three holes can be seen in the soil covering its roof. More to follow, including more images and analysis. Courtesy of image: @vantortech"", ""source_url"": ""https://x.com/DAVIDHALBRIGHT1/status/2031853069047038119"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""us_israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828110,strikemap_master,LUAM-22828110,strike,,Smoke is rising in Erbil as result of drones raid,"Erbil, Erbil Governorate",2026-03-11T21:50:00+00:00,2026-03-11,"[""iraq""]",iraq,"Erbil, Erbil Governorate",iran,,,,iran,36.22242,43.93742,point,,,1,liveuamap,https://t.me/SabrenNewss/188611,kinetic_confirmed,ce1288c9fa7b28fc,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828110"", ""location"": ""Erbil, Erbil Governorate"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T21:50:00+00:00"", ""country"": ""iraq"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Smoke is rising in Erbil as result of drones raid"", ""source_url"": ""https://t.me/SabrenNewss/188611"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828099,strikemap_master,LUAM-22828099,strike,,"Lebanese Ministry of Health: 8 killed in Israeli airstrike in Baalbek district, eastern Lebanon",Beelbeck,2026-03-11T21:43:00+00:00,2026-03-11,"[""lebanon""]",lebanon,Beelbeck,israel,,,,israel,34.13571,36.23154,point,,,1,liveuamap,https://x.com/SkyNewsArabia_B/status/2031848397955817483,kinetic_confirmed,c8404bed22482bee,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828099"", ""location"": ""Beelbeck"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T21:43:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""israel"", ""title"": ""Lebanese Ministry of Health: 8 killed in Israeli airstrike in Baalbek district, eastern Lebanon"", ""source_url"": ""https://x.com/SkyNewsArabia_B/status/2031848397955817483"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""original"", ""original_side"": ""israel"", ""scrub_version"": ""v1""}"
smap:LUAM-22828098,strikemap_master,LUAM-22828098,launch,,"Iran's Islamic Revolutionary Guard Corps says tonight's fire on Israel was a &quot;joint and integrated operation&quot; with Lebanon's Hezbollah terror group. In a statement carried by the Tasnim news agency, the IRGC says that it launched several ballistic missiles, while Hezbollah launched drones ","Tehran, Tehran Province",2026-03-11T21:41:00+00:00,2026-03-11,"[""iran""]",iran,"Tehran, Tehran Province",iran,,,,iran,35.69676,51.31878,point,,,1,liveuamap,https://x.com/manniefabian/status/2031848110100824138,kinetic_confirmed,74dc643ea298ee63,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828098"", ""location"": ""Tehran, Tehran Province"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T21:41:00+00:00"", ""country"": ""iran"", ""event_kind"": ""launch"", ""side"": ""iran"", ""title"": ""Iran's Islamic Revolutionary Guard Corps says tonight's fire on Israel was a &quot;joint and integrated operation&quot; with Lebanon's Hezbollah terror group. In a statement carried by the Tasnim news agency, the IRGC says that it launched several ballistic missiles, while Hezbollah launched drones "", ""source_url"": ""https://x.com/manniefabian/status/2031848110100824138"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""original"", ""original_side"": ""iran"", ""scrub_version"": ""v1""}"
smap:LUAM-22828095,strikemap_master,LUAM-22828095,strike,,Lebanese Ministry of Health: 17 injured in airstrikes targeting the southern suburbs,Jabal Lubnan,2026-03-11T21:39:00+00:00,2026-03-11,"[""lebanon""]",lebanon,Jabal Lubnan,israel,,,,israel,33.84954,35.51373,point,,,1,liveuamap,https://x.com/ALJADEEDNEWS/status/2031847590841467023,kinetic_confirmed,b408b01e8ccf91fa,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828095"", ""location"": ""Jabal Lubnan"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T21:39:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Lebanese Ministry of Health: 17 injured in airstrikes targeting the southern suburbs"", ""source_url"": ""https://x.com/ALJADEEDNEWS/status/2031847590841467023"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828096,strikemap_master,LUAM-22828096,strike,,Heavy shelling of Iranian regime positions in Isfahan,Isfahan,2026-03-11T21:39:00+00:00,2026-03-11,"[""iran""]",iran,Isfahan,iran,,,,iran,32.61573,51.69926,point,,,1,liveuamap,https://x.com/MohamadAhwaze/status/2031847554665857402,kinetic_confirmed,1b33bf9d64308636,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828096"", ""location"": ""Isfahan"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T21:39:00+00:00"", ""country"": ""iran"", ""event_kind"": ""strike"", ""side"": ""iran"", ""title"": ""Heavy shelling of Iranian regime positions in Isfahan"", ""source_url"": ""https://x.com/MohamadAhwaze/status/2031847554665857402"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""iran"", ""attribution_method"": ""original"", ""original_side"": ""iran"", ""scrub_version"": ""v1""}"
smap:LUAM-22828097,strikemap_master,LUAM-22828097,strike,,Airstrikes in Isfahan,"Isfahan, Isfahan Province",2026-03-11T21:39:00+00:00,2026-03-11,"[""iran""]",iran,"Isfahan, Isfahan Province",us_israel,,,,us_israel,32.65196,51.68621,point,,,1,liveuamap,https://x.com/ManotoNews/status/2031847516073779652,kinetic_confirmed,d55a1aa1a261b620,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828097"", ""location"": ""Isfahan, Isfahan Province"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T21:39:00+00:00"", ""country"": ""iran"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Airstrikes in Isfahan"", ""source_url"": ""https://x.com/ManotoNews/status/2031847516073779652"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""us_israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828100,strikemap_master,LUAM-22828100,strike,,The Ministry of Health announces that 4 people were killed and 9 others were injured in the airstrike that targeted Burj al-Shamali in the Tyre district.,"Sour,South Governorate",2026-03-11T21:39:00+00:00,2026-03-11,"[""lebanon""]",lebanon,"Sour,South Governorate",israel,,,,israel,33.26139,35.23333,point,,,1,liveuamap,https://x.com/SawtBeirut/status/2031847480149610757,kinetic_confirmed,6215325902d2cccf,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828100"", ""location"": ""Sour,South Governorate"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T21:39:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""The Ministry of Health announces that 4 people were killed and 9 others were injured in the airstrike that targeted Burj al-Shamali in the Tyre district."", ""source_url"": ""https://x.com/SawtBeirut/status/2031847480149610757"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
smap:LUAM-22828101,strikemap_master,LUAM-22828101,strike,,"Reports that an oil tanker was hit in the northern Persian Gulf tonight, Iraqi media reports a massive tower of flame off the Iraqi coast",Gulf,2026-03-11T21:30:00+00:00,2026-03-11,"[""saudi""]",saudi,Gulf,us_israel,,,,us_israel,29.85445,48.66621,point,,,1,liveuamap,https://x.com/Osinttechnical/status/2031845245038567657,kinetic_confirmed,953133b07cf175ee,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828101"", ""location"": ""Gulf"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T21:30:00+00:00"", ""country"": ""saudi"", ""event_kind"": ""strike"", ""side"": ""unknown"", ""title"": ""Reports that an oil tanker was hit in the northern Persian Gulf tonight, Iraqi media reports a massive tower of flame off the Iraqi coast"", ""source_url"": ""https://x.com/Osinttechnical/status/2031845245038567657"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""us_israel"", ""attribution_method"": ""geo_rule"", ""original_side"": ""unknown"", ""scrub_version"": ""v1"", ""country_method"": ""coords""}"
smap:LUAM-22828092,strikemap_master,LUAM-22828092,launch,,A new barrage of rockets from southern Lebanon,"Nabatiyeh Governorate, Lebanon",2026-03-11T21:29:00+00:00,2026-03-11,"[""lebanon""]",lebanon,"Nabatiyeh Governorate, Lebanon",unknown,,,,unknown,33.29214,35.53768,point,,,1,liveuamap,https://x.com/nbntweets/status/2031844910492520733,kinetic_confirmed,8f315b7db272b634,2026-06-08T17:10:04.918699+00:00,"{""event_id"": ""LUAM-22828092"", ""location"": ""Nabatiyeh Governorate, Lebanon"", ""date"": ""2026-03-11"", ""datetime_utc"": ""2026-03-11T21:29:00+00:00"", ""country"": ""lebanon"", ""event_kind"": ""launch"", ""side"": ""unknown"", ""title"": ""A new barrage of rockets from southern Lebanon"", ""source_url"": ""https://x.com/nbntweets/status/2031844910492520733"", ""source"": ""liveuamap"", ""classification"": ""kinetic_confirmed"", ""claimed_count"": 1, ""attributed_side"": ""unknown"", ""attribution_method"": ""original"", ""original_side"": ""unknown"", ""scrub_version"": ""v1""}"
